dataset,condition,split,num_rows,num_image_clusters,risk,risk_label,method,method_label,aurc,oracle_aurc,random_aurc,excess_aurc,normalized_aurc,numerical_reference,absolute_error_mean,absolute_error_median,absolute_error_p95,absolute_error_max,spearman_rho,kendall_tau_b,exact_match_fraction
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_dice_m32,Dice-M32,0.063538866434,0.0495442416343,0.127500194848,0.0139946247997,0.179519641832,confidence_dice_exact,0.00185111190087,0.00161831311985,0.00387653277601,0.0144207179546,0.999586455586,0.985325325325,0
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd_m2,nHD-M2,0.0755614005146,0.0495442416343,0.127500194848,0.0260171588803,0.333741783758,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd_m8,nHD-M8,0.0759974931788,0.0495442416343,0.127500194848,0.0264532515445,0.339335874348,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd_m32,nHD-M32,0.0753262879962,0.0495442416343,0.127500194848,0.0257820463619,0.330725817579,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd95_m2,nHD95-M2,0.0736984866716,0.0495442416343,0.127500194848,0.0241542450373,0.309844778255,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd95_m8,nHD95-M8,0.0729120436747,0.0495442416343,0.127500194848,0.0233678020404,0.299756478844,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_dice,Dice risk,confidence_nhd95_m32,nHD95-M32,0.0731019051549,0.0495442416343,0.127500194848,0.0235576635205,0.302191975715,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_sdc,SDC,0.0489319857427,0.0268799328112,0.0831884196468,0.0220520529314,0.391629293748,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_mean_max_probability,Mean max probability,0.0382767464499,0.0268799328112,0.0831884196468,0.0113968136387,0.202399572057,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_negative_entropy,Negative entropy,0.0376613191124,0.0268799328112,0.0831884196468,0.0107813863012,0.191470005804,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_exact,Dice-Exact,0.0463273514842,0.0268799328112,0.0831884196468,0.019447418673,0.345372780657,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_qfr_entropy,QFR-Entropy,0.0479332301591,0.0268799328112,0.0831884196468,0.0210532973479,0.373892081479,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0476182079893,0.0268799328112,0.0831884196468,0.0207382751781,0.3682975044,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_mmmc_entropy,MMMC-Entropy,0.0401260622978,0.0268799328112,0.0831884196468,0.0132461294865,0.235242149646,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_foreground_entropy,Foreground entropy,0.0429075353268,0.0268799328112,0.0831884196468,0.0160276025156,0.284639197683,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m2,Dice-M2,0.0488733400352,0.0268799328112,0.0831884196468,0.021993407224,0.390587786317,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m8,Dice-M8,0.0471106571913,0.0268799328112,0.0831884196468,0.0202307243801,0.359283751296,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m32,Dice-M32,0.0463654200412,0.0268799328112,0.0831884196468,0.0194854872299,0.346048852047,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m2,nHD-M2,0.0335326842881,0.0268799328112,0.0831884196468,0.00665275147688,0.118148290795,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m8,nHD-M8,0.0339097280213,0.0268799328112,0.0831884196468,0.00702979521008,0.124844328185,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m32,nHD-M32,0.0341408177189,0.0268799328112,0.0831884196468,0.00726088490763,0.128948322281,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m2,nHD95-M2,0.0357094647206,0.0268799328112,0.0831884196468,0.00882953190938,0.156806414194,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m8,nHD95-M8,0.0342104114707,0.0268799328112,0.0831884196468,0.00733047865941,0.13018425945,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m32,nHD95-M32,0.0347012118216,0.0268799328112,0.0831884196468,0.00782127901037,0.138900536134,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_sdc,SDC,0.0339825752709,0.0190626433094,0.0641846939934,0.0149199319615,0.330657222697,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_mean_max_probability,Mean max probability,0.0285608355192,0.0190626433094,0.0641846939934,0.00949819220982,0.210500011986,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_negative_entropy,Negative entropy,0.0280943026711,0.0190626433094,0.0641846939934,0.0090316593617,0.200160658144,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_exact,Dice-Exact,0.0319002292729,0.0190626433094,0.0641846939934,0.0128375859635,0.284508034739,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_qfr_entropy,QFR-Entropy,0.0332081185793,0.0190626433094,0.0641846939934,0.0141454752699,0.313493625744,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.0367140810878,0.0190626433094,0.0641846939934,0.0176514377784,0.391193164115,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_mmmc_entropy,MMMC-Entropy,0.0300010889051,0.0190626433094,0.0641846939934,0.0109384455957,0.242419070718,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_foreground_entropy,Foreground entropy,0.0292384287273,0.0190626433094,0.0641846939934,0.0101757854178,0.22551690944,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m2,Dice-M2,0.0338496916807,0.0190626433094,0.0641846939934,0.0147870483713,0.327712241512,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m8,Dice-M8,0.0325464826326,0.0190626433094,0.0641846939934,0.0134838393232,0.298830374923,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m32,Dice-M32,0.031910782708,0.0190626433094,0.0641846939934,0.0128481393986,0.284741921164,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m2,nHD-M2,0.0249599445841,0.0190626433094,0.0641846939934,0.00589730127468,0.130696659068,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m8,nHD-M8,0.0252036590715,0.0190626433094,0.0641846939934,0.00614101576207,0.136097887152,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m32,nHD-M32,0.0252706612728,0.0190626433094,0.0641846939934,0.00620801796334,0.137582797529,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m2,nHD95-M2,0.0256651386462,0.0190626433094,0.0641846939934,0.00660249533676,0.146325249777,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m8,nHD95-M8,0.0247316440965,0.0190626433094,0.0641846939934,0.00566900078712,0.125637037794,,,,,,,,
isic,deeplabv3-target,test,1000,1000,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m32,nHD95-M32,0.0250349641491,0.0190626433094,0.0641846939934,0.00597232083964,0.132359251167,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_sdc,SDC,0.556504481506,0.264200617608,0.527176262753,0.292303863898,1.11152446736,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_mean_max_probability,Mean max probability,0.38320184105,0.264200617608,0.527176262753,0.119001223442,0.452518039747,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_negative_entropy,Negative entropy,0.380396629073,0.264200617608,0.527176262753,0.116196011465,0.441850846684,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_dice_exact,Dice-Exact,0.532877986327,0.264200617608,0.527176262753,0.268677368719,1.02168156512,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_qfr_entropy,QFR-Entropy,0.468330319161,0.264200617608,0.527176262753,0.204129701553,0.77623044309,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.504610524987,0.264200617608,0.527176262753,0.240409907379,0.914190769439,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_mmmc_entropy,MMMC-Entropy,0.370653302502,0.264200617608,0.527176262753,0.106452684894,0.404800546588,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_foreground_entropy,Foreground entropy,0.386522532935,0.264200617608,0.527176262753,0.122321915327,0.465145413977,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_dice_m2,Dice-M2,0.507059652693,0.264200617608,0.527176262753,0.242859035085,0.92350390452,confidence_dice_exact,0.11211131417,0.111155401926,0.188018854203,0.265301314772,0.94448394647,0.805500501898,0
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_dice_m8,Dice-M8,0.541700095696,0.264200617608,0.527176262753,0.277499478087,1.05522881381,confidence_dice_exact,0.0106378546623,0.00829610987042,0.0288729358148,0.0606963634491,0.994246957451,0.944839559262,0
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_dice_m32,Dice-M32,0.532443926199,0.264200617608,0.527176262753,0.268243308591,1.02003099353,confidence_dice_exact,0.00124255714631,0.00078033992947,0.00417664558226,0.0135374069214,0.999844370935,0.996004726804,0
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_nhd_m2,nHD-M2,0.453015881494,0.264200617608,0.527176262753,0.188815263886,0.717995249265,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_nhd_m8,nHD-M8,0.467875316889,0.264200617608,0.527176262753,0.203674699281,0.774500236205,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_nhd_m32,nHD-M32,0.455740256018,0.264200617608,0.527176262753,0.19153963841,0.728355047117,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_nhd95_m2,nHD95-M2,0.456386953854,0.264200617608,0.527176262753,0.192186336246,0.730814201976,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_nhd95_m8,nHD95-M8,0.46916629888,0.264200617608,0.527176262753,0.204965681272,0.779409367582,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_dice,Dice risk,confidence_nhd95_m32,nHD95-M32,0.456639030751,0.264200617608,0.527176262753,0.192438413143,0.731772758031,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_sdc,SDC,0.330010894725,0.172457433518,0.321348258426,0.157553461207,1.05818112905,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_mean_max_probability,Mean max probability,0.267426902043,0.172457433518,0.321348258426,0.0949694685256,0.63784634536,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_negative_entropy,Negative entropy,0.260286070079,0.172457433518,0.321348258426,0.0878286365613,0.589886157291,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_exact,Dice-Exact,0.350886316067,0.172457433518,0.321348258426,0.17842888255,1.19838735973,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_qfr_entropy,QFR-Entropy,0.315487933242,0.172457433518,0.321348258426,0.143030499724,0.960640118773,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.375206490576,0.172457433518,0.321348258426,0.202749057059,1.36172969142,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_mmmc_entropy,MMMC-Entropy,0.251113587031,0.172457433518,0.321348258426,0.0786561535134,0.528280728928,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_foreground_entropy,Foreground entropy,0.256909987095,0.172457433518,0.321348258426,0.0844525535777,0.567211267917,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m2,Dice-M2,0.34145956856,0.172457433518,0.321348258426,0.169002135042,1.1350742072,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m8,Dice-M8,0.360204338015,0.172457433518,0.321348258426,0.187746904498,1.26097027546,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m32,Dice-M32,0.349572265151,0.172457433518,0.321348258426,0.177114831633,1.18956175937,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m2,nHD-M2,0.304219151538,0.172457433518,0.321348258426,0.131761718021,0.884955255649,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m8,nHD-M8,0.313949090595,0.172457433518,0.321348258426,0.141491657078,0.95030474285,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m32,nHD-M32,0.30167423877,0.172457433518,0.321348258426,0.129216805253,0.867862780208,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m2,nHD95-M2,0.307476746282,0.172457433518,0.321348258426,0.135019312764,0.906834338831,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m8,nHD95-M8,0.310293557217,0.172457433518,0.321348258426,0.1378361237,0.925752972249,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m32,nHD95-M32,0.298769228243,0.172457433518,0.321348258426,0.126311794726,0.848351769178,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_sdc,SDC,0.285577971806,0.125015243464,0.269981541897,0.160562728342,1.10758659135,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_mean_max_probability,Mean max probability,0.215257141477,0.125015243464,0.269981541897,0.0902418980127,0.622502602248,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_negative_entropy,Negative entropy,0.207697732153,0.125015243464,0.269981541897,0.0826824886891,0.570356624836,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_exact,Dice-Exact,0.307053854127,0.125015243464,0.269981541897,0.182038610663,1.2557305569,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_qfr_entropy,QFR-Entropy,0.265813561155,0.125015243464,0.269981541897,0.14079831769,0.971248622696,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.325999211564,0.125015243464,0.269981541897,0.2009839681,1.38641856951,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_mmmc_entropy,MMMC-Entropy,0.198755596426,0.125015243464,0.269981541897,0.0737403529617,0.508672386333,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_foreground_entropy,Foreground entropy,0.203687815056,0.125015243464,0.269981541897,0.0786725715914,0.542695595059,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m2,Dice-M2,0.296920016431,0.125015243464,0.269981541897,0.171904772966,1.18582577347,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m8,Dice-M8,0.31656411353,0.125015243464,0.269981541897,0.191548870066,1.32133380059,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_m32,Dice-M32,0.305648427839,0.125015243464,0.269981541897,0.180633184374,1.24603570849,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m2,nHD-M2,0.258645949322,0.125015243464,0.269981541897,0.133630705858,0.921805325116,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m8,nHD-M8,0.268248488118,0.125015243464,0.269981541897,0.143233244653,0.988045126363,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd_m32,nHD-M32,0.256135410717,0.125015243464,0.269981541897,0.131120167253,0.904487240625,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m2,nHD95-M2,0.260799361009,0.125015243464,0.269981541897,0.135784117545,0.936659892768,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m8,nHD95-M8,0.264421794922,0.125015243464,0.269981541897,0.139406551457,0.961648003464,,,,,,,,
kvasir,clipseg-general,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_nhd95_m32,nHD95-M32,0.252665229005,0.125015243464,0.269981541897,0.12764998554,0.880549389205,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_sdc,SDC,0.0892263561333,0.0704894133615,0.219848207735,0.0187369427718,0.125449210074,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_mean_max_probability,Mean max probability,0.20117367469,0.0704894133615,0.219848207735,0.130684261329,0.874968640963,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_negative_entropy,Negative entropy,0.170243003363,0.0704894133615,0.219848207735,0.0997535900011,0.667878918143,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_dice_exact,Dice-Exact,0.0908496950529,0.0704894133615,0.219848207735,0.0203602816913,0.136317930101,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_qfr_entropy,QFR-Entropy,0.0942980912003,0.0704894133615,0.219848207735,0.0238086778388,0.159405932129,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.248387553261,0.0704894133615,0.219848207735,0.1778981399,1.19107911018,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_mmmc_entropy,MMMC-Entropy,0.137098202044,0.0704894133615,0.219848207735,0.0666087886823,0.445964959491,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_foreground_entropy,Foreground entropy,0.0926469469503,0.0704894133615,0.219848207735,0.0221575335888,0.148351047434,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_dice_m2,Dice-M2,0.137322443865,0.0704894133615,0.219848207735,0.0668330305039,0.447466322852,confidence_dice_exact,0.0461714824722,0.0336247250344,0.0995763941717,0.238603383303,0.947487595584,0.865026525585,0
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_dice_m8,Dice-M8,0.0925785431638,0.0704894133615,0.219848207735,0.0220891298023,0.147893064449,confidence_dice_exact,0.0111716315864,0.0106425635348,0.0213254321445,0.055258795619,0.997365924277,0.964467016039,0
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_dice_m32,Dice-M32,0.0907724757854,0.0704894133615,0.219848207735,0.0202830624239,0.13580092494,confidence_dice_exact,0.00307109637871,0.00328776270023,0.00562443192736,0.0122809708118,0.999584489301,0.988089855009,0
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_nhd_m2,nHD-M2,0.160276655569,0.0704894133615,0.219848207735,0.0897872422077,0.601151358944,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_nhd_m8,nHD-M8,0.105421553074,0.0704894133615,0.219848207735,0.0349321397122,0.23388070223,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_nhd_m32,nHD-M32,0.103350221964,0.0704894133615,0.219848207735,0.0328608086023,0.220012545898,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_nhd95_m2,nHD95-M2,0.154840013311,0.0704894133615,0.219848207735,0.0843505999496,0.564751478502,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_nhd95_m8,nHD95-M8,0.103551006928,0.0704894133615,0.219848207735,0.0330615935663,0.221356858865,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_dice,Dice risk,confidence_nhd95_m32,nHD95-M32,0.0999960866591,0.0704894133615,0.219848207735,0.0295066732976,0.197555647268,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_sdc,SDC,0.12892563831,0.0525562827044,0.172507864964,0.0763693556057,0.636668180334,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_mean_max_probability,Mean max probability,0.153931930234,0.0525562827044,0.172507864964,0.101375647529,0.845138060034,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_negative_entropy,Negative entropy,0.131890903665,0.0525562827044,0.172507864964,0.0793346209604,0.66138869922,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_exact,Dice-Exact,0.128057423865,0.0525562827044,0.172507864964,0.0755011411601,0.629430139541,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_qfr_entropy,QFR-Entropy,0.133005671377,0.0525562827044,0.172507864964,0.0804493886728,0.670682179901,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.209318536676,0.0525562827044,0.172507864964,0.156762253972,1.30687941767,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_mmmc_entropy,MMMC-Entropy,0.12247368069,0.0525562827044,0.172507864964,0.0699173979861,0.582880164386,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_foreground_entropy,Foreground entropy,0.120596420461,0.0525562827044,0.172507864964,0.0680401377563,0.567230014597,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m2,Dice-M2,0.178325460306,0.0525562827044,0.172507864964,0.125769177601,1.04849952982,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m8,Dice-M8,0.129791817338,0.0525562827044,0.172507864964,0.0772355346337,0.643889252467,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_dice_m32,Dice-M32,0.128633850529,0.0525562827044,0.172507864964,0.076077567825,0.634235634008,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m2,nHD-M2,0.148309964368,0.0525562827044,0.172507864964,0.0957536816636,0.798269433878,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m8,nHD-M8,0.100875952317,0.0525562827044,0.172507864964,0.048319669613,0.402826446326,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd_m32,nHD-M32,0.101715260719,0.0525562827044,0.172507864964,0.0491589780146,0.409823506188,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m2,nHD95-M2,0.150619354319,0.0525562827044,0.172507864964,0.0980630716144,0.817522118231,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m8,nHD95-M8,0.105284372126,0.0525562827044,0.172507864964,0.0527280894216,0.439578106667,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd,Normalized penalized Hausdorff risk,confidence_nhd95_m32,nHD95-M32,0.106886745288,0.0525562827044,0.172507864964,0.0543304625835,0.452936606252,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_sdc,SDC,0.0491893413028,0.0279544840364,0.102461778306,0.0212348572663,0.285003736542,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_mean_max_probability,Mean max probability,0.103638588521,0.0279544840364,0.102461778306,0.0756841044847,1.01579456384,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_negative_entropy,Negative entropy,0.0788138691855,0.0279544840364,0.102461778306,0.0508593851491,0.682609476668,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_dice_exact,Dice-Exact,0.0537012401214,0.0279544840364,0.102461778306,0.025746756085,0.345560207729,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_qfr_entropy,QFR-Entropy,0.0557332966115,0.0279544840364,0.102461778306,0.027778812575,0.372833463455,,,,,,,,
kvasir,clipseg-target,test,200,200,risk_nhd95,Normalized penalized HD95 risk,confidence_plm10_entropy,PLM-10/PLA-10-Entropy,0.166608714099,0.0279544840364,0.102461778306,0.138654230063,1.86094840006,,,,,,,,
